age,workclass,gender,income
52,Private,Female,<=50K
25,Private,Male,<=50K
30,Private,Male,>50K
33,Private,Male,<=50K
49,Private,Female,<=50K
58,Private,Female,<=50K
45,Private,Male,>50K
67,Private,Male,<=50K
42,Local-gov,Male,<=50K
69,Self-emp-inc,Male,>50K
61,Private,Female,<=50K
34,Private,Male,<=50K
28,Private,Male,<=50K
19,Private,Female,<=50K
31,Self-emp-not-inc,Male,<=50K
32,Federal-gov,Male,<=50K
76,?,Male,<=50K
53,Private,Female,<=50K
46,Private,Female,<=50K
43,Self-emp-not-inc,Male,<=50K
48,?,Male,>50K
39,Private,Male,>50K
59,Private,Male,<=50K
19,Private,Female,<=50K
40,Private,Male,>50K
63,Self-emp-inc,Male,<=50K
44,?,Female,<=50K
46,Private,Female,<=50K
22,Private,Male,<=50K
36,Private,Male,<=50K
57,Private,Male,>50K
58,Private,Male,<=50K
25,?,Male,<=50K
59,Private,Male,>50K
36,Private,Male,<=50K
29,Private,Male,<=50K
49,Self-emp-inc,Male,<=50K
42,Private,Male,>50K
43,Local-gov,Male,<=50K
46,Private,Male,<=50K
43,Local-gov,Female,<=50K
40,Private,Female,<=50K
43,Private,Male,<=50K
48,Private,Female,<=50K
26,Private,Male,<=50K
30,Private,Female,<=50K
58,Private,Male,>50K
43,Private,Male,<=50K
53,Local-gov,Male,<=50K
74,State-gov,Male,<=50K
64,?,Female,<=50K
45,Private,Male,>50K
32,State-gov,Female,<=50K
23,?,Female,<=50K
38,Private,Female,>50K
42,Self-emp-not-inc,Male,>50K
24,Local-gov,Male,<=50K
63,Private,Male,<=50K
25,Local-gov,Female,<=50K
37,Private,Male,<=50K
28,Self-emp-not-inc,Male,<=50K
31,Private,Male,<=50K
46,Private,Male,>50K
44,Private,Male,>50K
42,Local-gov,Female,>50K
45,Private,Male,>50K
52,Private,Male,<=50K
40,Private,Male,>50K
26,Private,Male,<=50K
55,Private,Male,<=50K
17,Private,Female,<=50K
27,Private,Male,<=50K
71,Self-emp-inc,Male,>50K
35,Private,Male,<=50K
17,Private,Male,<=50K
26,Private,Male,>50K
22,Private,Female,<=50K
51,Private,Male,>50K
33,Private,Male,<=50K
41,Local-gov,Male,>50K
50,Private,Male,>50K
26,Private,Female,<=50K
21,Private,Female,<=50K
53,Private,Male,>50K
32,Self-emp-inc,Male,>50K
19,Private,Female,<=50K
22,Private,Female,<=50K
58,Private,Male,>50K
47,Federal-gov,Male,>50K
51,Self-emp-inc,Male,>50K
42,State-gov,Male,>50K
28,Private,Male,<=50K
29,Private,Female,<=50K
50,Private,Male,>50K
22,Private,Female,<=50K
47,Self-emp-not-inc,Female,<=50K
60,Private,Female,<=50K
46,Self-emp-not-inc,Female,>50K
58,Self-emp-inc,Male,>50K
62,Private,Female,<=50K
47,Private,Male,>50K
59,Private,Female,<=50K
41,Private,Female,<=50K
31,Private,Female,<=50K
18,Private,Female,<=50K
64,Self-emp-not-inc,Male,<=50K
51,Self-emp-not-inc,Male,<=50K
47,Self-emp-not-inc,Male,<=50K
68,Private,Male,>50K
32,Private,Female,<=50K
39,Private,Male,<=50K
37,Private,Female,<=50K
29,Private,Female,<=50K
44,Private,Male,<=50K
46,Private,Male,>50K
40,Self-emp-not-inc,Male,>50K
19,?,Male,<=50K
65,?,Male,<=50K
52,Local-gov,Female,>50K
40,Private,Male,>50K
61,Private,Male,<=50K
30,Private,Male,<=50K
61,Self-emp-not-inc,Male,<=50K
33,Private,Male,>50K
32,Local-gov,Male,>50K
32,Private,Female,<=50K
32,Self-emp-not-inc,Male,>50K
37,Private,Male,<=50K
53,Private,Male,<=50K
51,Self-emp-inc,Male,>50K
29,Private,Male,<=50K
48,Private,Male,<=50K
69,Private,Male,>50K
28,Private,Female,<=50K
55,Local-gov,Female,>50K
45,Private,Male,>50K
18,Private,Female,<=50K
60,Private,Male,<=50K
38,Private,Male,<=50K
19,Private,Male,<=50K
18,Private,Male,<=50K
33,Private,Male,<=50K
33,Private,Female,<=50K
29,Private,Female,<=50K
37,Private,Male,<=50K
50,Private,Male,>50K
19,?,Male,<=50K
28,Private,Female,<=50K
43,?,Female,>50K
23,Private,Female,<=50K
47,Private,Male,<=50K
21,Private,Male,<=50K
19,Private,Female,<=50K
47,Local-gov,Female,>50K
36,Federal-gov,Male,>50K
62,Self-emp-inc,Male,>50K
65,Private,Male,>50K
46,Self-emp-not-inc,Male,>50K
35,Private,Male,<=50K
50,Private,Male,<=50K
20,Private,Female,<=50K
17,Private,Female,<=50K
33,Private,Male,<=50K
57,?,Female,<=50K
53,Self-emp-not-inc,Male,<=50K
47,Self-emp-inc,Male,>50K
62,Self-emp-inc,Male,<=50K
35,Private,Male,<=50K
27,Private,Female,<=50K
23,Private,Male,<=50K
27,Private,Female,<=50K
39,Private,Female,<=50K
25,Private,Female,<=50K
24,Private,Female,<=50K
23,Private,Male,<=50K
29,Private,Female,>50K
30,Private,Female,<=50K
34,Private,Male,<=50K
32,Private,Female,<=50K
18,Private,Male,<=50K
20,Private,Female,<=50K
38,State-gov,Male,>50K
18,Private,Female,<=50K
41,Private,Male,<=50K
21,Private,Female,<=50K
36,State-gov,Male,>50K
61,Private,Female,<=50K
30,Private,Male,<=50K
26,Private,Male,>50K
27,Private,Female,>50K
45,Private,Male,>50K
47,Private,Female,<=50K
19,Private,Female,<=50K
29,Private,Female,<=50K
51,Self-emp-inc,Male,>50K
34,Local-gov,Male,<=50K
42,Self-emp-not-inc,Male,<=50K
26,Private,Male,<=50K
20,State-gov,Male,<=50K
43,Private,Male,>50K
20,Private,Female,<=50K
27,Private,Male,<=50K
46,Federal-gov,Male,>50K
39,Private,Male,<=50K
33,Private,Male,<=50K
42,Private,Male,<=50K
23,Private,Male,<=50K
29,Private,Female,>50K
27,Private,Male,<=50K
43,Self-emp-not-inc,Male,<=50K
23,Private,Male,<=50K
40,Local-gov,Female,<=50K
35,Local-gov,Male,>50K
30,Private,Male,<=50K
59,Private,Male,<=50K
65,Self-emp-not-inc,Male,<=50K
28,Private,Male,<=50K
79,Private,Male,<=50K
43,Local-gov,Female,>50K
54,Private,Male,<=50K
27,Private,Male,<=50K
30,Private,Male,>50K
22,?,Female,<=50K
34,Private,Female,<=50K
18,Private,Male,<=50K
40,Self-emp-not-inc,Female,>50K
28,Private,Male,<=50K
18,Private,Female,<=50K
46,Private,Male,<=50K
23,Private,Female,<=50K
77,?,Male,<=50K
41,Federal-gov,Male,>50K
48,Private,Male,>50K
29,Private,Male,<=50K
41,Private,Female,<=50K
41,Private,Male,<=50K
34,Private,Male,<=50K
49,Self-emp-not-inc,Male,<=50K
49,Private,Male,<=50K
30,Private,Male,<=50K
28,Private,Male,<=50K
62,State-gov,Male,<=50K
41,Private,Male,<=50K
20,Private,Male,<=50K
61,Private,Male,<=50K
30,Private,Male,<=50K
29,Federal-gov,Female,<=50K
50,Private,Female,<=50K
44,Federal-gov,Male,>50K
25,Private,Male,>50K
62,Private,Female,<=50K
57,Private,Female,<=50K
35,Private,Male,<=50K
26,Private,Female,<=50K
60,Private,Female,<=50K
22,Private,Male,<=50K
62,Local-gov,Female,<=50K
26,Private,Male,<=50K
26,Private,Male,<=50K
44,Private,Male,>50K
32,Private,Male,<=50K
66,Self-emp-not-inc,Male,<=50K
24,Private,Female,<=50K
19,Private,Male,<=50K
54,Self-emp-inc,Male,>50K
37,Private,Male,<=50K
38,Private,Male,>50K
37,Self-emp-not-inc,Male,<=50K
22,?,Male,<=50K
34,Private,Male,<=50K
35,Self-emp-not-inc,Male,<=50K
42,Federal-gov,Male,<=50K
47,Federal-gov,Female,>50K
29,Self-emp-inc,Female,<=50K
34,Private,Male,<=50K
38,Self-emp-inc,Male,>50K
62,Self-emp-inc,Male,<=50K
35,Private,Male,<=50K
37,Private,Female,<=50K
47,Private,Male,<=50K
37,Private,Male,<=50K
22,Private,Female,<=50K
60,Self-emp-inc,Male,>50K
31,Private,Male,<=50K
74,?,Male,<=50K
63,Private,Male,<=50K
30,Private,Male,<=50K
44,?,Male,<=50K
40,Self-emp-inc,Male,>50K
35,Self-emp-not-inc,Male,<=50K
50,Local-gov,Male,<=50K
18,Private,Female,<=50K
33,Private,Male,<=50K
59,Self-emp-not-inc,Male,<=50K
17,Private,Male,<=50K
47,Private,Male,>50K
51,?,Male,<=50K
26,Private,Male,<=50K
32,Local-gov,Female,>50K
55,Private,Male,<=50K
36,State-gov,Female,<=50K
54,Private,Male,>50K
19,?,Female,<=50K
32,Private,Female,>50K
52,Local-gov,Male,>50K
39,Private,Female,<=50K
39,Federal-gov,Female,<=50K
59,Self-emp-not-inc,Male,>50K
55,Federal-gov,Male,<=50K
54,Self-emp-not-inc,Male,>50K
31,Private,Male,<=50K
19,?,Male,<=50K
30,Private,Female,<=50K
47,Federal-gov,Female,<=50K
31,Private,Male,<=50K
32,Self-emp-not-inc,Male,<=50K
33,Private,Female,<=50K
31,Private,Male,<=50K
32,Private,Male,<=50K
46,Private,Male,<=50K
29,Private,Female,<=50K
41,State-gov,Male,<=50K
39,Private,Male,>50K
34,Private,Female,>50K
23,Private,Male,<=50K
53,Self-emp-inc,Male,>50K
45,Self-emp-not-inc,Male,<=50K
34,?,Female,>50K
47,Private,Female,<=50K
24,?,Male,<=50K
42,Private,Female,>50K
53,Private,Male,<=50K
38,Self-emp-inc,Male,<=50K
26,Private,Male,<=50K
18,Private,Male,<=50K
43,Private,Female,<=50K
26,Private,Female,<=50K
47,Private,Female,<=50K
26,Private,Male,>50K
21,?,Female,<=50K
32,State-gov,Female,<=50K
48,Self-emp-inc,Male,>50K
39,Private,Female,>50K
58,Self-emp-inc,Male,<=50K
55,Self-emp-not-inc,Female,<=50K
40,Private,Male,<=50K
33,Private,Male,<=50K
74,Self-emp-not-inc,Male,>50K
49,Self-emp-not-inc,Male,<=50K
56,Self-emp-not-inc,Female,>50K
29,Private,Female,>50K
25,Private,Male,<=50K
57,Private,Male,<=50K
29,Private,Male,<=50K
28,Private,Male,<=50K
59,Private,Male,>50K
30,Private,Male,>50K
28,?,Female,<=50K
19,Private,Female,<=50K
40,Private,Female,<=50K
28,Private,Female,<=50K
48,?,Male,>50K
20,Private,Female,<=50K
58,Private,Female,>50K
19,Private,Male,<=50K
75,?,Female,<=50K
24,Federal-gov,Female,<=50K
31,Private,Male,<=50K
28,Self-emp-not-inc,Male,<=50K
41,Private,Male,<=50K
23,Federal-gov,Female,<=50K
46,Private,Male,>50K
33,Private,Male,<=50K
34,Private,Male,<=50K
47,Local-gov,Male,<=50K
81,Private,Male,>50K
45,Private,Male,<=50K
35,Private,Male,<=50K
59,Self-emp-not-inc,Female,>50K
46,Local-gov,Male,>50K
39,Private,Male,<=50K
23,Private,Male,<=50K
25,Private,Female,<=50K
37,Private,Male,<=50K
49,Self-emp-inc,Male,>50K
25,Private,Male,<=50K
32,Private,Male,>50K
34,Local-gov,Male,<=50K
40,Private,Male,>50K
33,Private,Female,<=50K
78,?,Male,<=50K
31,Private,Male,>50K
61,Private,Male,<=50K
22,Private,Male,<=50K
29,Private,Male,<=50K
37,Private,Male,<=50K
35,Private,Female,<=50K
52,Self-emp-inc,Male,>50K
37,?,Female,<=50K
18,Private,Male,<=50K
37,Private,Male,<=50K
46,Private,Male,>50K
25,?,Male,<=50K
47,Federal-gov,Male,>50K
55,Private,Male,>50K
32,Private,Female,<=50K
25,Self-emp-inc,Female,<=50K
50,State-gov,Female,<=50K
18,Private,Male,<=50K
25,Private,Male,<=50K
23,Private,Female,<=50K
51,?,Male,<=50K
47,Self-emp-not-inc,Male,<=50K
37,Private,Male,<=50K
37,Private,Female,>50K
27,Private,Male,<=50K
19,Private,Female,<=50K
52,Local-gov,Male,<=50K
25,Self-emp-not-inc,Female,<=50K
17,?,Female,<=50K
21,Private,Female,<=50K
41,Self-emp-not-inc,Male,<=50K
55,Private,Male,>50K
20,?,Female,<=50K
24,Private,Male,<=50K
41,Federal-gov,Male,>50K
23,Private,Female,<=50K
33,Private,Female,<=50K
29,Private,Female,>50K
50,State-gov,Female,<=50K
37,Self-emp-inc,Male,<=50K
48,Private,Male,>50K
19,Federal-gov,Female,<=50K
40,Private,Male,<=50K
30,Private,Female,<=50K
65,Private,Male,<=50K
44,Federal-gov,Male,<=50K
32,Private,Male,<=50K
41,Private,Male,>50K
28,Private,Male,<=50K
44,Federal-gov,Male,>50K
39,Local-gov,Female,<=50K
59,Private,Female,<=50K
31,Private,Male,>50K
34,Private,Male,<=50K
20,Private,Male,<=50K
33,Private,Male,<=50K
52,Private,Male,>50K
31,Private,Female,<=50K
39,Private,Male,<=50K
35,Private,Male,<=50K
37,Self-emp-not-inc,Male,<=50K
44,Self-emp-not-inc,Male,>50K
28,Private,Male,<=50K
17,Private,Female,<=50K
23,Private,Female,<=50K
35,Private,Male,>50K
19,Private,Male,<=50K
30,Private,Male,<=50K
27,Private,Female,<=50K
29,?,Male,<=50K
27,Private,Male,>50K
37,Private,Male,>50K
44,Private,Male,>50K
34,Private,Male,>50K
43,Private,Female,<=50K
41,Private,Male,<=50K
34,Self-emp-not-inc,Male,<=50K
23,Private,Male,<=50K
51,Private,Female,<=50K
24,Private,Male,<=50K
38,Self-emp-not-inc,Female,>50K
24,Private,Male,<=50K
53,Self-emp-inc,Male,>50K
33,Private,Male,>50K
24,Private,Male,<=50K
45,Private,Male,>50K
31,Private,Male,<=50K
38,Local-gov,Female,<=50K
28,Private,Female,>50K
38,Private,Male,>50K
25,Private,Male,<=50K
29,Private,Male,<=50K
29,Private,Female,<=50K
48,Private,Male,>50K
24,Private,Female,<=50K
31,Private,Female,<=50K
36,Private,Male,<=50K
62,Private,Male,>50K
25,Private,Female,<=50K
55,Private,Female,<=50K
21,Private,Female,<=50K
60,Private,Male,<=50K
41,Private,Male,<=50K
43,State-gov,Male,<=50K
30,Private,Male,>50K
47,Private,Male,<=50K
50,Private,Male,<=50K
41,Self-emp-inc,Male,>50K
23,Private,Male,<=50K
38,?,Female,<=50K
30,Private,Male,<=50K
35,Private,Female,<=50K
25,Private,Female,<=50K
61,Private,Male,<=50K
71,?,Male,<=50K
35,State-gov,Female,<=50K
35,Federal-gov,Female,<=50K
38,Private,Male,<=50K
27,Self-emp-not-inc,Male,<=50K
51,Private,Female,<=50K
55,Self-emp-not-inc,Female,<=50K
45,Private,Male,<=50K
33,Private,Female,<=50K
25,State-gov,Male,<=50K
52,Private,Male,>50K
46,Private,Female,<=50K
34,Private,Female,<=50K
52,State-gov,Male,<=50K
47,Private,Female,<=50K
46,Private,Female,<=50K
36,Self-emp-inc,Male,>50K
69,?,Male,<=50K
34,Private,Female,>50K
36,Private,Male,<=50K
31,Private,Male,<=50K
31,Self-emp-not-inc,Female,>50K
38,Local-gov,Male,<=50K
57,Local-gov,Female,<=50K
24,Private,Male,<=50K
37,Private,Male,<=50K
69,Self-emp-not-inc,Male,>50K
39,Private,Male,>50K
38,Private,Male,<=50K
34,State-gov,Male,<=50K
21,Private,Female,<=50K
21,Private,Female,<=50K
61,Private,Male,<=50K
35,Private,Male,<=50K
29,Private,Male,<=50K
18,?,Female,<=50K
41,Local-gov,Male,<=50K
42,Private,Male,>50K
52,Private,Female,>50K
38,Private,Female,<=50K
51,Self-emp-not-inc,Male,<=50K
55,Private,Male,<=50K
20,Private,Female,<=50K
23,Private,Male,<=50K
24,Private,Male,<=50K
48,Private,Male,<=50K
22,Private,Female,<=50K
22,State-gov,Female,<=50K
28,Private,Female,<=50K
28,Private,Male,>50K
34,Private,Male,>50K
25,Private,Male,<=50K
48,Private,Male,<=50K
32,Local-gov,Male,<=50K
31,Private,Male,<=50K
65,?,Female,<=50K
56,Local-gov,Female,<=50K
22,Self-emp-not-inc,Male,<=50K
27,Private,Male,<=50K
27,Federal-gov,Female,<=50K
30,Local-gov,Male,<=50K
33,Private,Female,<=50K
50,Private,Male,>50K
19,Private,Female,<=50K
42,Private,Male,<=50K
37,Federal-gov,Male,<=50K
26,Private,Male,<=50K
32,?,Female,<=50K
43,Private,Female,<=50K
47,Private,Female,<=50K
26,Private,Female,>50K
24,Private,Female,<=50K
34,Private,Female,<=50K
33,Self-emp-not-inc,Male,<=50K
35,Private,Female,>50K
57,Private,Male,>50K
45,Private,Male,<=50K
42,Private,Female,<=50K
25,Private,Male,<=50K
56,Private,Male,>50K
25,Private,Male,<=50K
23,Private,Male,<=50K
35,Local-gov,Male,<=50K
28,Private,Male,<=50K
41,Private,Male,>50K
26,Private,Male,<=50K
37,Private,Female,<=50K
22,Private,Male,<=50K
30,Private,Male,<=50K
42,Private,Male,<=50K
38,Private,Female,<=50K
49,Private,Male,<=50K
27,Private,Male,>50K
43,Federal-gov,Female,>50K
68,?,Female,<=50K
41,Private,Male,<=50K
25,Private,Male,<=50K
23,Private,Male,<=50K
68,Private,Male,>50K
17,Private,Male,<=50K
45,Self-emp-not-inc,Female,<=50K
45,Private,Male,>50K
30,Private,Male,>50K
49,State-gov,Female,<=50K
42,Private,Male,>50K
29,Private,Female,<=50K
21,Local-gov,Female,<=50K
20,Private,Female,<=50K
59,Private,Female,<=50K
26,Private,Male,<=50K
25,Private,Female,<=50K
33,Private,Male,>50K
35,Private,Female,<=50K
45,Federal-gov,Male,>50K
66,Private,Male,<=50K
67,?,Female,<=50K
33,Private,Male,<=50K
38,Private,Male,<=50K
72,Private,Male,<=50K
21,Private,Female,<=50K
39,Private,Male,<=50K
41,Private,Male,>50K
22,Private,Male,<=50K
49,Self-emp-inc,Male,>50K
24,Private,Male,<=50K
25,Private,Male,<=50K
26,Private,Male,<=50K
50,Private,Male,<=50K
23,Private,Female,<=50K
41,Private,Male,<=50K
60,Private,Male,<=50K
67,?,Female,<=50K
77,Local-gov,Male,<=50K
62,Private,Female,<=50K
22,Private,Male,<=50K
37,Private,Female,<=50K
17,Private,Male,<=50K
52,Federal-gov,Female,>50K
31,Private,Male,<=50K
23,Federal-gov,Male,<=50K
27,Self-emp-inc,Male,<=50K
38,Self-emp-inc,Female,<=50K
23,Private,Female,<=50K
22,State-gov,Female,<=50K
61,Self-emp-not-inc,Male,<=50K
55,Private,Male,<=50K
23,Private,Female,<=50K
39,Private,Female,<=50K
38,Local-gov,Male,>50K
25,Private,Female,<=50K
25,Private,Male,<=50K
66,Private,Male,<=50K
30,Private,Female,<=50K
32,Private,Male,<=50K
43,Private,Male,>50K
18,Private,Male,<=50K
20,Private,Male,<=50K
20,Private,Male,<=50K
34,Private,Female,<=50K
33,Private,Male,<=50K
40,Private,Male,<=50K
33,Private,Male,>50K
30,Private,Male,<=50K
41,Local-gov,Female,<=50K
20,Private,Female,<=50K
40,Self-emp-not-inc,Male,>50K
44,Self-emp-not-inc,Male,<=50K
50,Private,Female,<=50K
38,?,Female,<=50K
30,Local-gov,Male,<=50K
45,Private,Male,<=50K
25,Private,Female,<=50K
22,?,Male,<=50K
25,Private,Male,<=50K
63,?,Male,<=50K
55,State-gov,Male,>50K
26,Private,Female,<=50K
22,Private,Male,<=50K
41,Self-emp-not-inc,Male,<=50K
21,Private,Male,<=50K
39,Private,Male,<=50K
82,?,Female,<=50K
18,Private,Male,<=50K
60,Private,Male,<=50K
22,Private,Male,<=50K
39,Local-gov,Female,>50K
34,Private,Male,<=50K
50,Local-gov,Female,<=50K
53,Private,Female,<=50K
27,Private,Male,<=50K
37,Private,Male,<=50K
25,Private,Male,<=50K
33,Private,Male,<=50K
34,State-gov,Male,<=50K
35,Private,Female,<=50K
51,Private,Male,>50K
33,Private,Male,<=50K
57,Self-emp-not-inc,Male,>50K
25,?,Male,<=50K
56,Private,Male,<=50K
34,Private,Male,>50K
36,Private,Male,<=50K
46,Private,Male,>50K
55,Private,Male,>50K
88,Self-emp-not-inc,Male,<=50K
60,Self-emp-not-inc,Male,<=50K
40,Self-emp-not-inc,Female,<=50K
21,Private,Female,<=50K
46,Private,Female,<=50K
56,Private,Male,<=50K
36,Self-emp-not-inc,Male,<=50K
67,Self-emp-not-inc,Male,<=50K
35,Private,Male,<=50K
20,Private,Female,<=50K
34,Private,Male,<=50K
23,Private,Male,<=50K
19,?,Male,<=50K
19,Private,Female,<=50K
25,Private,Male,<=50K
53,Private,Male,<=50K
18,?,Female,<=50K
31,Self-emp-not-inc,Male,<=50K
33,Private,Male,<=50K
33,Federal-gov,Male,<=50K
45,Self-emp-inc,Male,>50K
35,Private,Female,<=50K
20,?,Male,<=50K
36,Private,Male,<=50K
36,Private,Male,<=50K
51,Self-emp-not-inc,Male,<=50K
45,?,Male,<=50K
45,State-gov,Male,>50K
24,Private,Male,<=50K
28,Private,Female,<=50K
63,Private,Male,<=50K
35,Private,Male,>50K
25,Self-emp-not-inc,Female,<=50K
36,Private,Female,>50K
44,Private,Male,<=50K
49,Self-emp-not-inc,Female,<=50K
52,Private,Male,<=50K
27,Private,Male,<=50K
35,Private,Male,<=50K
51,Private,Male,>50K
49,Private,Male,<=50K
35,Local-gov,Male,>50K
28,Private,Female,<=50K
37,Private,Male,<=50K
65,Private,Female,<=50K
24,Private,Female,<=50K
30,Federal-gov,Female,<=50K
38,Private,Male,<=50K
58,Self-emp-not-inc,Male,>50K
57,Private,Male,>50K
40,Private,Female,>50K
42,Private,Female,<=50K
31,Self-emp-not-inc,Male,>50K
17,Private,Male,<=50K
42,Private,Female,<=50K
25,Private,Female,<=50K
40,Private,Male,>50K
65,?,Male,>50K
29,Private,Female,<=50K
31,Private,Male,>50K
71,Local-gov,Male,<=50K
34,Private,Female,<=50K
25,Private,Male,<=50K
40,Private,Male,<=50K
67,Private,Female,<=50K
40,Private,Male,>50K
18,Private,Female,<=50K
38,Private,Male,>50K
38,Private,Male,<=50K
42,Private,Male,<=50K
36,State-gov,Female,<=50K
23,Self-emp-not-inc,Male,<=50K
56,Private,Male,<=50K
36,Private,Male,>50K
22,Private,Male,<=50K
39,Private,Female,<=50K
36,State-gov,Female,<=50K
44,Private,Male,>50K
38,Private,Female,<=50K
19,?,Male,<=50K
37,Private,Male,<=50K
57,Local-gov,Female,<=50K
54,Private,Male,<=50K
18,Self-emp-not-inc,Male,<=50K
22,?,Male,<=50K
63,Self-emp-not-inc,Male,<=50K
38,Self-emp-inc,Female,<=50K
26,Private,Male,<=50K
40,Private,Female,<=50K
20,Private,Male,<=50K
39,Private,Male,<=50K
28,Private,Male,<=50K
30,Private,Female,>50K
42,Private,Female,<=50K
42,Private,Male,<=50K
21,Private,Female,<=50K
40,Private,Male,<=50K
36,Private,Female,<=50K
67,Private,Male,<=50K
65,Private,Female,<=50K
50,Local-gov,Female,<=50K
18,Private,Male,<=50K
31,Private,Female,<=50K
36,Self-emp-inc,Male,>50K
20,Private,Female,<=50K
34,Private,Male,<=50K
24,Private,Male,<=50K
38,Federal-gov,Female,<=50K
17,Private,Female,<=50K
52,Without-pay,Female,<=50K
34,Private,Female,>50K
30,?,Male,<=50K
49,Private,Male,<=50K
45,Private,Female,<=50K
46,Private,Male,>50K
34,Self-emp-inc,Male,>50K
21,Self-emp-not-inc,Female,<=50K
17,Private,Female,<=50K
23,Private,Male,<=50K
32,Private,Male,<=50K
22,Private,Male,<=50K
48,State-gov,Male,>50K
27,State-gov,Male,<=50K
43,Private,Male,<=50K
44,Private,Female,<=50K
55,Private,Male,>50K
31,Private,Male,<=50K
34,Private,Male,<=50K
34,Private,Male,<=50K
37,Private,Male,<=50K
21,Private,Male,<=50K
35,Private,Male,<=50K
28,Private,Female,<=50K
62,Private,Female,<=50K
40,Federal-gov,Male,<=50K
34,Private,Female,<=50K
32,Private,Female,<=50K
70,Private,Female,<=50K
23,Private,Male,<=50K
30,Private,Male,<=50K
57,Private,Male,<=50K
34,Self-emp-not-inc,Male,>50K
24,Private,Male,<=50K
41,Local-gov,Male,>50K
38,Self-emp-not-inc,Male,<=50K
48,Private,Female,<=50K
43,Private,Male,<=50K
18,Private,Female,<=50K
35,Private,Male,>50K
42,Private,Male,<=50K
30,Private,Female,<=50K
42,Private,Male,>50K
48,Private,Male,<=50K
70,Private,Female,<=50K
37,Private,Male,<=50K
51,Private,Female,<=50K
35,Private,Male,<=50K
59,Self-emp-not-inc,Male,>50K
57,Private,Male,>50K
26,Private,Male,<=50K
26,Private,Male,<=50K
19,Private,Male,<=50K
34,Private,Female,<=50K
56,Private,Female,>50K
25,Private,Female,<=50K
46,Self-emp-not-inc,Male,>50K
22,Private,Male,<=50K
32,Private,Female,<=50K
72,Self-emp-not-inc,Male,<=50K
36,Private,Male,<=50K
28,Private,Female,>50K
76,?,Male,<=50K
37,Private,Male,<=50K
42,Private,Male,>50K
44,Private,Male,<=50K
33,Private,Female,>50K
53,State-gov,Male,<=50K
28,Private,Male,<=50K
69,Private,Male,<=50K
20,Private,Male,<=50K
33,Private,Male,<=50K
47,Private,Male,>50K
50,Local-gov,Male,>50K
22,Private,Male,<=50K
20,Private,Male,<=50K
42,Local-gov,Male,<=50K
23,Private,Male,<=50K
24,?,Male,<=50K
32,Private,Female,<=50K
41,Private,Male,<=50K
35,Private,Male,<=50K
40,Private,Male,>50K
25,Private,Male,<=50K
34,State-gov,Male,<=50K
23,Private,Male,<=50K
30,Local-gov,Male,>50K
55,Local-gov,Female,<=50K
26,Private,Female,<=50K
42,?,Male,<=50K
39,Private,Male,<=50K
52,Private,Male,>50K
42,Private,Male,<=50K
25,Private,Male,<=50K
27,Private,Male,<=50K
30,Self-emp-not-inc,Male,<=50K
23,State-gov,Male,>50K
47,Self-emp-not-inc,Male,>50K
58,?,Male,<=50K
18,Private,Female,<=50K
52,Private,Female,<=50K
24,Private,Female,<=50K
58,Self-emp-inc,Male,>50K
35,Private,Male,<=50K
31,Private,Male,<=50K
46,Private,Male,>50K
43,Private,Male,>50K
21,Private,Female,<=50K
52,Private,Male,<=50K
24,Private,Female,<=50K
22,Private,Female,<=50K
39,Private,Male,<=50K
34,State-gov,Male,<=50K
